"REF_DATE","GEO","DGUID","Toronto Stock Exchange Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1990-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4020.86","","","","2"
"1990-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3795.34","","","","2"
"1990-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3774.18","","","","2"
"1990-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3654.79","","","","2"
"1990-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3586.96","","","","2"
"1990-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3617.16","","","","2"
"1990-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3561.31","","","","2"
"1990-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3592.27","","","","2"
"1990-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3338.31","","","","2"
"1990-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3090.06","","","","2"
"1990-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3152.22","","","","2"
"1990-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3263.66","","","","2"
"1991-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3272.90","","","","2"
"1991-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3536.56","","","","2"
"1991-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3598.05","","","","2"
"1991-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3554.51","","","","2"
"1991-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3546.21","","","","2"
"1991-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3582.69","","","","2"
"1991-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3564.73","","","","2"
"1991-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3552.64","","","","2"
"1991-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3516.97","","","","2"
"1991-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3515.92","","","","2"
"1991-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3604.09","","","","2"
"1991-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3515.28","","","","2"
"1992-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3672.58","","","","2"
"1992-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3618.07","","","","2"
"1992-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3588.77","","","","2"
"1992-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3419.78","","","","2"
"1992-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3444.77","","","","2"
"1992-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3419.76","","","","2"
"1992-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3479.07","","","","2"
"1992-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3434.12","","","","2"
"1992-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3472.43","","","","2"
"1992-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3345.06","","","","2"
"1992-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3379.28","","","","2"
"1992-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3350.44","","","","2"
"1993-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3356.70","","","","2"
"1993-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3467.35","","","","2"
"1993-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3614.65","","","","2"
"1993-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3789.68","","","","2"
"1993-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","3883.42","","","","2"
"1993-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4002.64","","","","2"
"1993-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4003.72","","","","2"
"1993-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4144.37","","","","2"
"1993-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4143.96","","","","2"
"1993-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4255.61","","","","2"
"1993-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4303.32","","","","2"
"1993-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4330.01","","","","2"
"1994-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4574.32","","","","2"
"1994-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4601.09","","","","2"
"1994-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4609.93","","","","2"
"1994-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4352.79","","","","2"
"1994-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4333.37","","","","2"
"1994-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4046.17","","","","2"
"1994-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4204.03","","","","2"
"1994-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4349.50","","","","2"
"1994-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4435.96","","","","2"
"1994-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4379.17","","","","2"
"1994-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4281.14","","","","2"
"1994-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4213.77","","","","2"
"1995-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4196.41","","","","2"
"1995-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4154.07","","","","2"
"1995-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4320.52","","","","2"
"1995-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4317.93","","","","2"
"1995-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4452.06","","","","2"
"1995-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4534.62","","","","2"
"1995-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4718.27","","","","2"
"1995-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4632.67","","","","2"
"1995-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4613.52","","","","2"
"1995-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4518.78","","","","2"
"1995-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4681.67","","","","2"
"1995-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4752.80","","","","2"
"1996-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","4987.87","","","","2"
"1996-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","5066.79","","","","2"
"1996-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","5004.79","","","","2"
"1996-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","5154.32","","","","2"
"1996-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","5248.37","","","","2"
"1996-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","5243.64","","","","2"
"1996-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","5098.30","","","","2"
"1996-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","5200.67","","","","2"
"1996-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","5326.88","","","","2"
"1996-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","5601.88","","","","2"
"1996-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units","0","v122618","1.1","6018.65","","","","2"
