No.,REF_DATE,GEO,DGUID,Assets and liabilities,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
16580,1970-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16581,1970-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16582,1970-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16583,1970-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16584,1971-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16585,1971-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16586,1971-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16587,1971-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16588,1971-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16589,1971-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16590,1971-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16591,1971-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16592,1971-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16593,1971-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16594,1971-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16595,1971-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16596,1972-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16597,1972-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16598,1972-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16599,1972-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16600,1972-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16601,1972-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16602,1972-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16603,1972-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16604,1972-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16605,1972-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16606,1972-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16607,1972-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16608,1973-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16609,1973-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16610,1973-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16611,1973-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16612,1973-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16613,1973-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16614,1973-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16615,1973-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16616,1973-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16617,1973-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16618,1973-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16619,1973-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16620,1974-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16621,1974-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16622,1974-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16623,1974-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16624,1974-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16625,1974-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16626,1974-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16627,1974-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16628,1974-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16629,1974-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16630,1974-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16631,1974-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16632,1975-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16633,1975-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16634,1975-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16635,1975-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16636,1975-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16637,1975-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16638,1975-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16639,1975-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16640,1975-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16641,1975-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16642,1975-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16643,1975-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16644,1976-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16645,1976-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16646,1976-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16647,1976-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16648,1976-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16649,1976-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16650,1976-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16651,1976-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16652,1976-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16653,1976-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16654,1976-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16655,1976-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16656,1977-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16657,1977-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16658,1977-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16659,1977-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16660,1977-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16661,1977-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16662,1977-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16663,1977-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16664,1977-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16665,1977-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16666,1977-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16667,1977-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16668,1978-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16669,1978-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16670,1978-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16671,1978-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16672,1978-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16673,1978-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16674,1978-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16675,1978-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16676,1978-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16677,1978-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16678,1978-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16679,1978-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16680,1979-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16681,1979-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16682,1979-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16683,1979-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16684,1979-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16685,1979-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16686,1979-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16687,1979-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16688,1979-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16689,1979-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16690,1979-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16691,1979-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16692,1980-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16693,1980-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16694,1980-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16695,1980-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16696,1980-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16697,1980-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16698,1980-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16699,1980-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16700,1980-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16701,1980-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16702,1980-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16703,1980-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16704,1981-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16705,1981-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16706,1981-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16707,1981-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16708,1981-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16709,1981-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16710,1981-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16711,1981-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16712,1981-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16713,1981-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16714,1981-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16715,1981-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16716,1982-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16717,1982-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16718,1982-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16719,1982-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16720,1982-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16721,1982-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16722,1982-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16723,1982-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16724,1982-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16725,1982-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16726,1982-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16727,1982-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16728,1983-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16729,1983-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16730,1983-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16731,1983-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16732,1983-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16733,1983-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16734,1983-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16735,1983-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16736,1983-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16737,1983-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16738,1983-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16739,1983-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16740,1984-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16741,1984-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16742,1984-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16743,1984-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16744,1984-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16745,1984-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16746,1984-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16747,1984-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16748,1984-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16749,1984-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16750,1984-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16751,1984-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16752,1985-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16753,1985-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16754,1985-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16755,1985-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16756,1985-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16757,1985-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16758,1985-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16759,1985-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16760,1985-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16761,1985-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16762,1985-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16763,1985-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16764,1986-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16765,1986-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16766,1986-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16767,1986-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16768,1986-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,,..,,t,0
16769,1986-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,80943,,,t,0
16770,1986-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,80714,,,t,0
16771,1986-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,79351,,,t,0
16772,1986-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,79535,,,t,0
16773,1986-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,79820,,,t,0
16774,1986-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,78888,,,t,0
16775,1986-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,77883,,,t,0
16776,1987-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,77115,,,t,0
16777,1987-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,77140,,,t,0
16778,1987-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,78148,,,t,0
16779,1987-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,79003,,,t,0
16780,1987-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,78421,,,t,0
16781,1987-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,78888,,,t,0
16782,1987-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,80439,,,t,0
16783,1987-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,80282,,,t,0
16784,1987-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,81350,,,t,0
16785,1987-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,81709,,,t,0
16786,1987-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,83572,,,t,0
16787,1987-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,83489,,,t,0
16788,1988-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,83415,,,t,0
16789,1988-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,84748,,,t,0
16790,1988-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,86160,,,t,0
16791,1988-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,87051,,,t,0
16792,1988-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,86442,,,t,0
16793,1988-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,87637,,,t,0
16794,1988-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,88355,,,t,0
16795,1988-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,88393,,,t,0
16796,1988-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,86888,,,t,0
16797,1988-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,86984,,,t,0
16798,1988-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,88230,,,t,0
16799,1988-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,88849,,,t,0
16800,1989-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,89161,,,t,0
16801,1989-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,90085,,,t,0
16802,1989-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,92344,,,t,0
16803,1989-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,92922,,,t,0
16804,1989-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,94830,,,t,0
16805,1989-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,95944,,,t,0
16806,1989-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,97404,,,t,0
16807,1989-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,98196,,,t,0
16808,1989-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,98244,,,t,0
16809,1989-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,99640,,,t,0
16810,1989-11-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,99907,,,t,0
16811,1989-12-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,99704,,,t,0
16812,1990-01-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,100653,,,t,0
16813,1990-02-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,101784,,,t,0
16814,1990-03-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,102491,,,t,0
16815,1990-04-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,103710,,,t,0
16816,1990-05-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,102361,,,t,0
16817,1990-06-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,102414,,,t,0
16818,1990-07-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,103344,,,t,0
16819,1990-08-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,102250,,,t,0
16820,1990-09-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,102433,,,t,0
16821,1990-10-01,Canada,2016A000011124,Business loans to residents,Dollars,81,millions,6,v36861,1.101,103264,,,t,0
